payment_id,user_id,amount,payment_date,plan_type,valid_until,churn_status,renewed,valid_date
T58356721644,16757,7.99,2025-01-22,Standard,2025-02-21,churned,False,30 days
T74202421724,16758,7.99,2025-01-22,Standard,2025-02-21,churned,False,30 days
T62334337603,16759,7.99,2025-01-22,Standard,2025-02-21,active,True,30 days
T85092155762,16759,7.99,2025-02-22,Standard,2025-03-24,active,True,30 days
T71132626619,16760,12.99,2025-01-22,Premium,2025-03-23,active,True,60 days
T70247853211,16761,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,30 days
T95969074912,16762,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,30 days
T62546323904,16763,4.99,2025-01-22,Student Plan,2025-02-21,churned,False,30 days
T57002921196,16764,7.99,2025-01-22,Standard,2025-02-21,active,True,30 days
T81357208647,16764,7.99,2025-02-25,Standard,2025-03-27,active,True,30 days
T79639482427,16765,7.99,2025-01-22,Standard,2025-02-21,active,True,30 days
T73882557943,16765,7.99,2025-02-25,Standard,2025-03-27,active,True,30 days
T93201574629,16766,7.99,2025-01-22,Standard,2025-02-21,active,True,30 days
T79225497776,16766,7.99,2025-02-23,Standard,2025-03-25,active,True,30 days
T73989193910,16767,12.99,2025-01-22,Premium,2025-03-23,active,True,60 days
T69724461505,16768,7.99,2025-01-22,Standard,2025-02-21,churned,False,30 days
T91074320352,16769,12.99,2025-01-22,Premium,2025-03-23,active,True,60 days
T86839077359,16770,4.99,2025-01-22,Student Plan,2025-02-21,active,True,30 days
T99058793733,16770,4.99,2025-02-23,Student Plan,2025-03-25,active,True,30 days
T86251092826,16771,7.99,2025-01-22,Standard,2025-02-21,churned,False,30 days
T98396986979,16772,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T65697611970,16772,7.99,2025-02-25,Standard,2025-03-27,active,True,30 days
T73707947373,16773,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T50230903838,16774,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T86739612908,16774,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T64990116811,16775,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T62458649539,16775,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T69784898605,16776,12.99,2025-01-23,Premium,2025-03-24,churned,False,60 days
T83018480438,16777,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30 days
T86348233072,16777,4.99,2025-02-25,Student Plan,2025-03-27,active,True,30 days
T86929944413,16778,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,30 days
T84466503723,16779,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T59740189876,16779,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T68441071127,16780,4.99,2025-01-23,Student Plan,2025-02-22,active,True,30 days
T93898487284,16780,4.99,2025-02-24,Student Plan,2025-03-26,active,True,30 days
T64711016664,16781,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T58681520677,16782,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T91744125496,16783,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T74199719308,16784,4.99,2025-01-23,Student Plan,2025-02-22,churned,False,30 days
T78777315757,16785,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T58888857436,16785,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T88928790186,16786,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T53601870363,16787,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T84515481198,16788,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T85678055684,16789,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T83706638216,16789,7.99,2025-02-23,Standard,2025-03-25,active,True,30 days
T99048053033,16790,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T84958674004,16791,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T59140075622,16792,12.99,2025-01-23,Premium,2025-03-24,active,True,60 days
T66683573697,16793,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T79689830960,16793,12.99,2025-02-27,Premium,2025-04-28,churned,False,60 days
T73061634757,16794,7.99,2025-01-23,Standard,2025-02-22,active,True,30 days
T69314482277,16794,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T63821748200,16795,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T63821748200,16795,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T91554141495,16795,12.99,2025-02-27,Premium,2025-04-28,active,True,60 days
T84250454697,16796,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,30 days
T91639658662,16797,7.99,2025-01-24,Standard,2025-02-23,active,True,30 days
T52022941315,16797,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T82266820090,16798,7.99,2025-01-24,Standard,2025-02-23,active,True,30 days
T77553074338,16798,12.99,2025-02-27,Premium,2025-04-28,active,True,60 days
T74892008894,16799,7.99,2025-01-24,Standard,2025-02-23,churned,False,30 days
T58344554746,16800,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T64846220207,16800,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T99122372455,16801,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T82176128567,16801,7.99,2025-02-25,Standard,2025-03-27,active,True,30 days
T90535141527,16802,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T84403886787,16802,4.99,2025-02-27,Student Plan,2025-03-29,active,True,30 days
T83856691403,16803,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T82925287419,16804,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,30 days
T82925287419,16804,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,30 days
T82426699351,16805,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T82055010773,16805,4.99,2025-02-25,Student Plan,2025-03-27,churned,False,30 days
T60467800003,16806,12.99,2025-01-24,Premium,2025-03-25,churned,False,60 days
T97035907545,16807,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T74396310659,16808,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T80402398649,16808,4.99,2025-02-24,Student Plan,2025-03-26,active,True,30 days
T69983322689,16809,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T69225260444,16810,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T82804797072,16811,7.99,2025-01-24,Standard,2025-02-23,active,True,30 days
T55576895463,16811,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T70316788662,16812,12.99,2025-01-24,Premium,2025-03-25,churned,False,60 days
T97152587750,16813,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T63011343065,16813,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T66490721045,16814,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T74558954892,16815,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,30 days
T87725730506,16816,4.99,2025-01-24,Student Plan,2025-02-23,churned,False,30 days
T76222546356,16817,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T78977673365,16818,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T84088224112,16818,4.99,2025-02-25,Student Plan,2025-03-27,active,True,30 days
T85715414449,16819,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T85715414449,16819,12.99,2025-01-24,Premium,2025-03-25,active,True,60 days
T99475187147,16820,4.99,2025-01-24,Student Plan,2025-02-23,active,True,30 days
T88063022736,16820,4.99,2025-02-25,Student Plan,2025-03-27,active,True,30 days
T62316998514,16821,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T89048235367,16821,4.99,2025-02-28,Student Plan,2025-03-30,churned,False,30 days
T69176241137,16822,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T81439231515,16822,7.99,2025-02-26,Standard,2025-03-28,churned,False,30 days
T53580436254,16823,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T71932106572,16823,4.99,2025-02-27,Student Plan,2025-03-29,churned,False,30 days
T75075781648,16824,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T67563603987,16825,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T91240558360,16826,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T91518030722,16827,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T82255997816,16827,7.99,2025-02-28,Standard,2025-03-30,churned,False,30 days
T61039590250,16828,7.99,2025-01-25,Standard,2025-02-24,churned,False,30 days
T97653864591,16829,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T58232584440,16830,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T86330710939,16830,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T75295868296,16831,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T91067763160,16832,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T63125759316,16832,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T60396839372,16833,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T64351187370,16833,4.99,2025-02-28,Student Plan,2025-03-30,active,True,30 days
T72064986834,16834,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T75432758799,16834,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T98460312893,16835,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T65733919120,16836,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T59087866948,16837,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T59087866948,16837,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T70924711445,16838,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T83082442993,16838,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T64328904775,16839,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T80546119002,16839,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T71774575923,16840,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T72375180677,16841,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T85933415652,16842,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T78041561057,16843,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T62396651995,16844,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T64043815930,16845,7.99,2025-01-25,Standard,2025-02-24,churned,False,30 days
T73436211654,16846,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T55721863931,16847,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T55538738172,16848,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T63478174747,16848,7.99,2025-02-25,Standard,2025-03-27,active,True,30 days
T69823641489,16849,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T57308548104,16849,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T96448725464,16850,4.99,2025-01-25,Student Plan,2025-02-24,churned,False,30 days
T95350326074,16851,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T83784823578,16851,4.99,2025-02-25,Student Plan,2025-03-27,churned,False,30 days
T83410422979,16852,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T72899647579,16852,4.99,2025-02-26,Student Plan,2025-03-28,active,True,30 days
T66842096794,16853,7.99,2025-01-25,Standard,2025-02-24,active,True,30 days
T76160636532,16853,7.99,2025-02-26,Standard,2025-03-28,active,True,30 days
T70603950634,16854,4.99,2025-01-25,Student Plan,2025-02-24,active,True,30 days
T59685946061,16854,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T64746081990,16855,12.99,2025-01-25,Premium,2025-03-26,active,True,60 days
T58747548379,16856,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T76163018654,16857,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T76163018654,16857,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T87283793729,16858,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T90470840198,16859,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T65121936212,16859,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T50238582413,16860,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T59643004663,16860,4.99,2025-02-26,Student Plan,2025-03-28,churned,False,30 days
T56019186595,16861,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T61799051211,16861,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T90443269226,16862,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T72141579738,16862,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T93028353938,16863,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T65375146304,16863,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T82006060909,16864,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T62365101372,16864,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T79390821491,16865,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T99698337726,16865,4.99,2025-02-27,Student Plan,2025-03-29,churned,False,30 days
T99698337726,16865,4.99,2025-02-27,Student Plan,2025-03-29,churned,False,30 days
T74150230427,16866,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T74150230427,16866,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T67463729633,16867,7.99,2025-01-26,Standard,2025-02-25,churned,False,30 days
T81939738904,16868,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T77666443133,16868,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T77666443133,16868,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T89771041350,16869,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T82384354877,16869,4.99,2025-02-26,Student Plan,2025-03-28,active,True,30 days
T61801951754,16870,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T53814531499,16870,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T56926376576,16871,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T71835642386,16871,4.99,2025-02-27,Student Plan,2025-03-29,active,True,30 days
T60264597656,16872,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T55575650621,16872,12.99,2025-02-27,Premium,2025-04-28,active,True,60 days
T95445790448,16873,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T60787986828,16874,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T74540119163,16875,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T76910385667,16875,4.99,2025-02-26,Student Plan,2025-03-28,active,True,30 days
T97384574789,16876,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T76393562504,16876,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T89924315951,16877,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T65437348877,16877,7.99,2025-03-01,Standard,2025-03-31,active,True,30 days
T59832797375,16878,4.99,2025-01-26,Student Plan,2025-02-25,active,True,30 days
T65076921890,16878,12.99,2025-02-28,Premium,2025-04-29,active,True,60 days
T78163628071,16879,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T63884275342,16879,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T73663963842,16880,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T90546582617,16880,7.99,2025-02-27,Standard,2025-03-29,active,True,30 days
T92070233484,16881,7.99,2025-01-26,Standard,2025-02-25,active,True,30 days
T97607907272,16881,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T75369808049,16882,12.99,2025-01-26,Premium,2025-03-27,active,True,60 days
T77585027449,16883,7.99,2025-01-27,Standard,2025-02-26,churned,False,30 days
T62310910660,16884,4.99,2025-01-27,Student Plan,2025-02-26,active,True,30 days
T53694895920,16884,4.99,2025-03-01,Student Plan,2025-03-31,churned,False,30 days
T76209503913,16885,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T66705657937,16885,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T96061383083,16886,7.99,2025-01-27,Standard,2025-02-26,churned,False,30 days
T52994511927,16887,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T82657980414,16888,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T82010839187,16888,7.99,2025-03-01,Standard,2025-03-31,active,True,30 days
T61095975181,16889,7.99,2025-01-27,Standard,2025-02-26,churned,False,30 days
T97407014743,16890,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T85616432287,16891,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T74695355154,16891,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T71266843764,16892,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T63840351851,16893,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T51579016144,16894,4.99,2025-01-27,Student Plan,2025-02-26,active,True,30 days
T76331690472,16894,4.99,2025-03-03,Student Plan,2025-04-02,active,True,30 days
T62510501758,16895,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T85760618494,16896,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T93189505285,16897,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T58421744305,16898,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T58695064059,16898,7.99,2025-03-02,Standard,2025-04-01,active,True,30 days
T71016691222,16899,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T73476520716,16900,7.99,2025-01-27,Standard,2025-02-26,churned,False,30 days
T77606988005,16901,4.99,2025-01-27,Student Plan,2025-02-26,churned,False,30 days
T90481779397,16902,4.99,2025-01-27,Student Plan,2025-02-26,active,True,30 days
T52145881836,16902,4.99,2025-03-01,Student Plan,2025-03-31,active,True,30 days
T96442243190,16903,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T53239327743,16903,7.99,2025-03-01,Standard,2025-03-31,active,True,30 days
T74899036251,16904,12.99,2025-01-27,Premium,2025-03-28,active,True,60 days
T98701785403,16905,7.99,2025-01-27,Standard,2025-02-26,active,True,30 days
T59696088054,16905,7.99,2025-02-28,Standard,2025-03-30,active,True,30 days
T67123024959,16906,4.99,2025-01-27,Student Plan,2025-02-26,active,True,30 days
T79076439124,16906,4.99,2025-03-03,Student Plan,2025-04-02,churned,False,30 days
