rating_id,user_id,movie_id,rating,review_date,year_month,title
R33301,16999,4177,4.0,2025-02-28,2025-02,Sand Castle
R33302,15311,591,5.0,2025-02-28,2025-02,Hercules
R33303,16613,517,4.5,2025-02-28,2025-02,Idiocracy
R33304,15836,526,4.0,2025-02-28,2025-02,Disenchanted
R33305,16354,2223,4.5,2025-02-28,2025-02,Monty Python and the Holy Grail
R33306,15879,183,4.5,2025-02-28,2025-02,Goldfinger
R33307,15647,1352,3.5,2025-02-28,2025-02,In Bruges
R33308,16655,2761,4.5,2025-02-28,2025-02,Amsterdam
R33309,16731,4025,4.5,2025-02-28,2025-02,Sharper
R33310,15044,1819,4.5,2025-02-28,2025-02,Spy Kids
R33311,16190,3687,5.0,2025-02-28,2025-02,Coherence
R33312,16130,4119,3.0,2025-02-28,2025-02,13 Hours
R33313,15322,1834,4.5,2025-02-28,2025-02,My Neighbor Totoro
R33314,16447,3163,3.5,2025-02-28,2025-02,The Terminal
R33315,16322,1150,4.5,2025-02-28,2025-02,Molly's Game
R33316,15688,1371,2.0,2025-02-28,2025-02,Irreversible
R33317,16691,2961,2.5,2025-02-28,2025-02,Side Effects
R33318,15544,676,4.5,2025-02-28,2025-02,War
R33319,15561,378,4.5,2025-02-28,2025-02,King Kong
R33320,15536,2741,3.5,2025-02-28,2025-02,Brightburn
R33321,16437,2219,3.5,2025-02-28,2025-02,The Golden Compass
R33322,16386,2407,2.5,2025-02-28,2025-02,Munich
R33323,15615,279,3.5,2025-02-28,2025-02,Batman
R33324,15314,3757,4.0,2025-02-28,2025-02,Rocky Balboa
R33325,16999,2048,3.5,2025-02-28,2025-02,Harry Potter and the Prisoner of Azkaban
R33326,16820,3714,4.0,2025-02-28,2025-02,The Nutty Professor
R33327,15519,1371,5.0,2025-02-28,2025-02,Irreversible
R33328,15946,1991,4.0,2025-02-28,2025-02,Pattie et la colère de Poséidon
R33329,16922,6,4.0,2025-02-28,2025-02,Shotgun Wedding
R33330,15085,431,5.0,2025-02-28,2025-02,Uncharted
R33331,15805,2316,3.5,2025-02-28,2025-02,Hotel Transylvania
R33332,15777,642,3.0,2025-02-28,2025-02,Mission: Impossible - Ghost Protocol
R33333,15361,2831,5.0,2025-02-28,2025-02,Run
R33334,16696,4206,4.0,2025-02-28,2025-02,"Good Morning, Vietnam"
R33335,16331,4025,4.0,2025-02-28,2025-02,Sharper
R33336,16752,1022,4.5,2025-02-28,2025-02,All Dogs Go to Heaven
R33337,16838,3842,5.0,2025-02-28,2025-02,Glory Road
R33338,15947,3842,4.0,2025-02-28,2025-02,Glory Road
R33339,16664,4008,4.0,2025-02-28,2025-02,Kingsman: The Golden Circle
R33340,16553,434,4.5,2025-02-28,2025-02,Harry Potter and the Goblet of Fire
R33341,15581,4174,2.5,2025-02-28,2025-02,The Survivor
R33342,15241,2882,4.0,2025-02-28,2025-02,Oldboy
R33343,16955,2098,5.0,2025-02-28,2025-02,Wonder Woman
R33344,16630,92,4.0,2025-02-28,2025-02,Avengers: Infinity War
R33345,16520,959,4.5,2025-02-28,2025-02,Nausicaä of the Valley of the Wind
R33346,15641,1479,3.5,2025-02-28,2025-02,The Many Saints of Newark
R33347,16630,3435,5.0,2025-02-28,2025-02,Okja
R33348,16955,2817,5.0,2025-02-28,2025-02,Harry Potter and the Order of the Phoenix
R33349,16528,1255,1.5,2025-02-28,2025-02,The Last Emperor
R33350,16863,1659,4.5,2025-02-28,2025-02,Chungking Express
R33351,15044,517,2.5,2025-02-28,2025-02,Idiocracy
R33352,16891,1636,3.5,2025-02-28,2025-02,Lawless
R33353,15224,446,4.5,2025-02-28,2025-02,Sing 2
R33354,16163,237,4.0,2025-02-28,2025-02,Avengers: Age of Ultron
R33355,16087,2591,1.0,2025-02-28,2025-02,The Mist
R33356,15946,3968,1.0,2025-02-28,2025-02,Midsommar
R33357,16283,4221,4.0,2025-02-28,2025-02,Letters from Iwo Jima
R33358,16187,2245,2.5,2025-02-28,2025-02,Mr. Nobody
R33359,16463,2077,4.5,2025-02-28,2025-02,Marcel the Shell with Shoes On
R33360,16375,1314,4.5,2025-03-01,2025-03,All the Money in the World
R33361,16715,3900,4.0,2025-03-01,2025-03,The Wizard
R33362,16348,109,5.0,2025-03-01,2025-03,The Terminator
R33363,15570,2320,4.5,2025-03-01,2025-03,Stairway to Heaven
R33364,16117,875,4.0,2025-03-01,2025-03,The Hunchback of Notre Dame
R33365,15209,234,4.5,2025-03-01,2025-03,Dune
R33366,16674,2663,2.5,2025-03-01,2025-03,Escape Room
R33367,15335,2565,1.0,2025-03-01,2025-03,Come Play
R33368,16518,4025,4.5,2025-03-01,2025-03,Sharper
R33369,16856,1739,4.5,2025-03-01,2025-03,Fantastic Mr. Fox
R33370,16283,1443,3.5,2025-03-01,2025-03,Furious 7
R33371,15890,525,5.0,2025-03-01,2025-03,The Revenant
R33372,15991,4229,3.5,2025-03-01,2025-03,War Machine
R33373,16903,3934,4.0,2025-03-01,2025-03,Cocaine Bear
R33374,16721,3783,2.0,2025-03-01,2025-03,Cars 2
R33375,16702,1529,4.5,2025-03-01,2025-03,Game Night
R33376,16120,3826,4.5,2025-03-01,2025-03,The Karate Kid Part II
R33377,16629,790,4.0,2025-03-01,2025-03,Tangled
R33378,15918,2841,4.0,2025-03-01,2025-03,Murder on the Orient Express
R33379,16037,300,5.0,2025-03-01,2025-03,Army of Thieves
R33380,15845,3689,5.0,2025-03-01,2025-03,Star Trek Into Darkness
R33381,15178,913,4.0,2025-03-01,2025-03,The Addams Family
R33382,16602,1294,3.5,2025-03-01,2025-03,Chaplin
R33383,15358,2595,3.5,2025-03-01,2025-03,Piggy
R33384,15701,2691,3.5,2025-03-01,2025-03,Shaun of the Dead
R33385,15733,1335,4.5,2025-03-01,2025-03,The Dark Knight
R33386,15509,1477,2.0,2025-03-01,2025-03,Ocean's Eleven
R33387,15270,1739,5.0,2025-03-01,2025-03,Fantastic Mr. Fox
R33388,16613,2027,4.5,2025-03-01,2025-03,Roald Dahl's Matilda the Musical
R33389,16890,4105,3.0,2025-03-01,2025-03,Full Metal Jacket
R33390,16748,3532,5.0,2025-03-01,2025-03,Gravity
R33391,15095,1158,4.0,2025-03-01,2025-03,Lincoln
R33392,16087,653,4.5,2025-03-01,2025-03,Solo: A Star Wars Story
R33393,15363,3673,4.5,2025-03-01,2025-03,Dragonball Evolution
R33394,16873,109,5.0,2025-03-01,2025-03,The Terminator
R33395,15934,1164,4.0,2025-03-01,2025-03,"I, Tonya"
R33396,15635,3162,4.0,2025-03-01,2025-03,Perfect Sense
R33397,16575,647,4.0,2025-03-01,2025-03,The Last Airbender
R33398,16955,2366,3.0,2025-03-01,2025-03,Kingdom of Heaven
R33399,15139,3232,4.5,2025-03-01,2025-03,Mr. Nobody
R33400,15762,2563,3.0,2025-03-01,2025-03,Ready or Not
R33401,15632,1531,3.5,2025-03-01,2025-03,Man on Fire
R33402,16714,662,5.0,2025-03-01,2025-03,The Parent Trap
R33403,16865,1482,4.0,2025-03-01,2025-03,The Sting
R33404,15319,3163,5.0,2025-03-01,2025-03,The Terminal
R33405,15978,2986,4.5,2025-03-01,2025-03,Somebody I Used to Know
R33406,15637,378,5.0,2025-03-01,2025-03,King Kong
R33407,15664,1507,4.0,2025-03-01,2025-03,The Iceman
R33408,15544,950,5.0,2025-03-01,2025-03,The Secret World of Arrietty
R33409,15918,1874,5.0,2025-03-01,2025-03,Cheaper by the Dozen
R33410,16715,3233,5.0,2025-03-01,2025-03,The Graduate
R33411,15169,3148,4.0,2025-03-01,2025-03,Lolita
R33412,16334,3057,4.5,2025-03-01,2025-03,West Side Story
R33413,15615,1371,3.0,2025-03-01,2025-03,Irreversible
R33414,15788,3141,3.5,2025-03-01,2025-03,Groundhog Day
R33415,16935,1555,5.0,2025-03-01,2025-03,Jackie Brown
R33416,16008,486,0.0,2025-03-01,2025-03,Enola Holmes 2
R33417,15676,2662,1.0,2025-03-01,2025-03,Attachment
R33418,15961,3558,4.0,2025-03-01,2025-03,Men in Black II
R33419,15568,2027,4.0,2025-03-01,2025-03,Roald Dahl's Matilda the Musical
R33420,15372,1636,4.0,2025-03-01,2025-03,Lawless
R33421,16066,1521,4.0,2025-03-01,2025-03,Molly's Game
R33422,16402,2842,0.0,2025-03-01,2025-03,Divergent
R33423,15363,676,3.0,2025-03-01,2025-03,War
R33424,15095,2942,4.5,2025-03-01,2025-03,Birth
R33425,15362,675,4.5,2025-03-01,2025-03,Spider-Man 3
R33426,15202,1307,4.0,2025-03-01,2025-03,Charlie Wilson's War
R33427,15098,1534,4.0,2025-03-01,2025-03,Mr. & Mrs. Smith
R33428,15308,4019,3.0,2025-03-01,2025-03,The Stranger
R33429,16789,2287,4.0,2025-03-01,2025-03,Thor: The Dark World
R33430,16088,2291,5.0,2025-03-01,2025-03,Eraserhead
R33431,16028,3827,4.5,2025-03-01,2025-03,Surf's Up
R33432,15608,3655,4.5,2025-03-01,2025-03,Equilibrium
R33433,16880,217,5.0,2025-03-01,2025-03,Thunderball
R33434,15918,4031,3.5,2025-03-01,2025-03,The Little Things
R33435,16764,2817,4.0,2025-03-01,2025-03,Harry Potter and the Order of the Phoenix
R33436,16878,4212,3.0,2025-03-01,2025-03,Black Crab
R33437,16664,4008,4.0,2025-03-01,2025-03,Kingsman: The Golden Circle
R33438,16821,446,4.0,2025-03-01,2025-03,Sing 2
R33439,16859,1022,5.0,2025-03-01,2025-03,All Dogs Go to Heaven
R33440,15592,2041,4.5,2025-03-01,2025-03,About Time
R33441,15353,2055,4.0,2025-03-01,2025-03,The Age of Adaline
R33442,15198,558,4.5,2025-03-01,2025-03,Thor: Ragnarok
R33443,15920,1227,4.5,2025-03-01,2025-03,The Lost City of Z
R33444,16290,2799,5.0,2025-03-01,2025-03,Last Night in Soho
R33445,16275,3056,5.0,2025-03-01,2025-03,After
R33446,15344,3732,3.5,2025-03-01,2025-03,Hustle
R33447,16348,1353,3.5,2025-03-01,2025-03,No Country for Old Men
R33448,15370,3615,3.0,2025-03-01,2025-03,From Beyond
R33449,15664,3779,3.0,2025-03-01,2025-03,Home Team
R33450,15779,1359,4.0,2025-03-01,2025-03,Shazam! Fury of the Gods
R33451,15412,1208,3.5,2025-03-01,2025-03,Fighting with My Family
R33452,15989,942,5.0,2025-03-01,2025-03,Paprika
R33453,16398,664,4.5,2025-03-01,2025-03,28 Weeks Later
R33454,16018,1739,4.5,2025-03-01,2025-03,Fantastic Mr. Fox
R33455,16879,2,4.5,2025-03-01,2025-03,Avatar: The Way of Water
R33456,16564,3421,2.5,2025-03-01,2025-03,A Quiet Place Part II
R33457,16642,3900,4.0,2025-03-01,2025-03,The Wizard
R33458,16817,4105,4.0,2025-03-01,2025-03,Full Metal Jacket
R33459,16752,2098,5.0,2025-03-01,2025-03,Wonder Woman
R33460,16880,2303,5.0,2025-03-01,2025-03,Max Steel
R33461,15715,2817,2.5,2025-03-01,2025-03,Harry Potter and the Order of the Phoenix
R33462,16631,3892,4.0,2025-03-01,2025-03,Fantasy Football
R33463,15807,574,3.5,2025-03-01,2025-03,Spider-Man: Homecoming
R33464,16663,2952,4.5,2025-03-01,2025-03,Goodnight Mommy
R33465,15509,1418,3.5,2025-03-01,2025-03,Lou
R33466,16430,109,5.0,2025-03-01,2025-03,The Terminator
R33467,16641,3435,5.0,2025-03-01,2025-03,Okja
R33468,15917,1149,3.5,2025-03-01,2025-03,Lion
R33469,16163,207,4.5,2025-03-01,2025-03,The Nice Guys
R33470,15998,2268,4.5,2025-03-01,2025-03,My Neighbor Totoro
R33471,15589,2308,0.0,2025-03-01,2025-03,Triangle
R33472,15063,2837,4.0,2025-03-01,2025-03,Lou
R33473,16580,407,4.5,2025-03-01,2025-03,Black Adam
R33474,15335,3232,4.5,2025-03-01,2025-03,Mr. Nobody
R33475,16402,1162,3.5,2025-03-01,2025-03,Jerry and Marge Go Large
R33476,16140,3832,4.5,2025-03-01,2025-03,Eddie the Eagle
R33477,15314,1479,3.5,2025-03-01,2025-03,The Many Saints of Newark
R33478,15022,378,4.0,2025-03-01,2025-03,King Kong
R33479,16924,2882,4.0,2025-03-01,2025-03,Oldboy
R33480,15960,3275,2.5,2025-03-01,2025-03,Allied
R33481,16390,3133,4.0,2025-03-01,2025-03,The Reader
R33482,16519,51,3.5,2025-03-01,2025-03,Independence Day
R33483,15509,2242,4.5,2025-03-01,2025-03,13 Going on 30
R33484,15979,109,5.0,2025-03-01,2025-03,The Terminator
R33485,15649,1698,4.5,2025-03-01,2025-03,The Goonies
R33486,15805,1652,5.0,2025-03-01,2025-03,The Forever Purge
R33487,16119,1610,2.5,2025-03-01,2025-03,The Long Good Friday
R33488,15834,2952,5.0,2025-03-01,2025-03,Goodnight Mommy
R33489,15891,3778,4.0,2025-03-01,2025-03,The Replacements
R33490,16324,3716,5.0,2025-03-01,2025-03,The Island
R33491,16580,9,4.0,2025-03-01,2025-03,Top Gun: Maverick
R33492,16519,812,4.5,2025-03-01,2025-03,Enchanted
R33493,15271,1909,4.0,2025-03-01,2025-03,Cars 3
R33494,15779,1341,2.5,2025-03-01,2025-03,Luther: The Fallen Sun
R33495,16896,4044,4.0,2025-03-01,2025-03,Poker Face
R33496,15074,3831,2.5,2025-03-01,2025-03,The Karate Kid Part III
R33497,15884,3021,4.0,2025-03-01,2025-03,The Dreamers
R33498,15081,3540,4.5,2025-03-01,2025-03,Face/Off
R33499,16518,2577,3.0,2025-03-01,2025-03,The Lost Boys
R33500,15589,2103,2.5,2025-03-01,2025-03,Shrek 2
R33501,15344,2209,3.0,2025-03-01,2025-03,Suzume
R33502,16830,23,5.0,2025-03-01,2025-03,Dune
R33503,16584,3239,5.0,2025-03-01,2025-03,Revolutionary Road
R33504,16621,4094,2.0,2025-03-01,2025-03,Medieval
R33505,15268,2246,4.5,2025-03-01,2025-03,Sex and Zen
R33506,15363,3651,5.0,2025-03-01,2025-03,The Final Countdown
R33507,16296,1734,4.0,2025-03-01,2025-03,Kung Fu Panda
R33508,15257,631,4.5,2025-03-01,2025-03,Mortal Kombat
R33509,16663,3655,4.0,2025-03-01,2025-03,Equilibrium
R33510,15891,2320,4.5,2025-03-01,2025-03,Stairway to Heaven
R33511,15589,2027,4.5,2025-03-01,2025-03,Roald Dahl's Matilda the Musical
R33512,15826,2777,5.0,2025-03-01,2025-03,White Noise
R33513,16132,1612,3.5,2025-03-01,2025-03,Solace
R33514,15314,574,3.0,2025-03-01,2025-03,Spider-Man: Homecoming
R33515,16864,1734,4.0,2025-03-01,2025-03,Kung Fu Panda
R33516,15175,1150,4.0,2025-03-01,2025-03,Molly's Game
R33517,16517,3742,3.5,2025-03-01,2025-03,Creed II
R33518,16561,1267,4.0,2025-03-01,2025-03,Hotel Rwanda
R33519,15078,207,4.5,2025-03-01,2025-03,The Nice Guys
R33520,16602,862,4.0,2025-03-01,2025-03,Kung Fu Panda 3
R33521,16319,240,3.0,2025-03-01,2025-03,Starship Troopers
R33522,15779,1347,1.0,2025-03-01,2025-03,Prisoners
R33523,15462,3775,3.0,2025-03-01,2025-03,Vision Quest
R33524,16008,174,5.0,2025-03-01,2025-03,Shooter
R33525,16767,1199,3.5,2025-03-01,2025-03,Only the Brave
R33526,16602,2303,4.5,2025-03-01,2025-03,Max Steel
R33527,16211,3224,4.5,2025-03-01,2025-03,Ghost
R33528,15746,1157,4.0,2025-03-01,2025-03,Benedetta
R33529,15432,2607,2.0,2025-03-01,2025-03,Haunt
R33530,16794,41,5.0,2025-03-01,2025-03,John Wick
R33531,16835,2315,4.0,2025-03-01,2025-03,The Munsters
R33532,15103,3214,4.5,2025-03-01,2025-03,"Love, Rosie"
R33533,15396,1371,3.5,2025-03-01,2025-03,Irreversible
R33534,15581,1353,4.5,2025-03-01,2025-03,No Country for Old Men
R33535,15432,2151,5.0,2025-03-01,2025-03,How to Train Your Dragon
R33536,16830,148,3.5,2025-03-01,2025-03,Batman Begins
R33537,15349,3031,4.5,2025-03-01,2025-03,Twilight
R33538,15107,2418,3.0,2025-03-01,2025-03,In the Heart of the Sea
R33539,16348,472,5.0,2025-03-01,2025-03,The Bad Guys
R33540,15916,3826,4.5,2025-03-01,2025-03,The Karate Kid Part II
R33541,16600,3405,5.0,2025-03-01,2025-03,Idiocracy
R33542,15896,1140,4.5,2025-03-01,2025-03,"Girl, Interrupted"
R33543,16688,706,5.0,2025-03-01,2025-03,The Greatest Beer Run Ever
R33544,16348,2308,4.5,2025-03-01,2025-03,Triangle
R33545,15531,3710,5.0,2025-03-01,2025-03,It Comes at Night
R33546,15975,887,5.0,2025-03-01,2025-03,Alvin and the Chipmunks
R33547,15513,2865,5.0,2025-03-01,2025-03,Drishyam 2
R33548,15126,1739,4.5,2025-03-01,2025-03,Fantastic Mr. Fox
R33549,16045,1167,3.5,2025-03-01,2025-03,Raging Bull
R33550,15929,2723,3.5,2025-03-01,2025-03,Green Room
R33551,16603,741,5.0,2025-03-01,2025-03,Pirates of the Caribbean: On Stranger Tides
R33552,16655,3836,4.5,2025-03-01,2025-03,Cinderella Man
R33553,16624,234,4.5,2025-03-01,2025-03,Dune
R33554,15432,569,5.0,2025-03-01,2025-03,Shrek 2
R33555,15904,2723,3.0,2025-03-01,2025-03,Green Room
R33556,15352,3859,3.5,2025-03-01,2025-03,Sidekicks
R33557,15785,878,3.5,2025-03-01,2025-03,Space Jam
R33558,15523,579,5.0,2025-03-01,2025-03,Toy Story 4
R33559,15592,3081,3.0,2025-03-01,2025-03,Blue Is the Warmest Colour
R33560,16855,1390,4.0,2025-03-01,2025-03,The Irishman
R33561,15891,2310,1.5,2025-03-01,2025-03,What Women Want
R33562,16276,1443,4.0,2025-03-01,2025-03,Furious 7
R33563,16604,438,4.5,2025-03-01,2025-03,Jurassic Park
R33564,16130,4140,4.0,2025-03-01,2025-03,The English Patient
R33565,15826,676,3.5,2025-03-01,2025-03,War
R33566,16084,1494,4.0,2025-03-01,2025-03,Chicago
R33567,16660,1945,4.5,2025-03-01,2025-03,Meet the Robinsons
R33568,16854,504,2.5,2025-03-01,2025-03,Indiana Jones and the Temple of Doom
R33569,16030,437,3.0,2025-03-01,2025-03,Back to the Future
R33570,16418,1715,5.0,2025-03-01,2025-03,Cars
R33571,15805,4025,5.0,2025-03-01,2025-03,Sharper
R33572,16878,4212,3.5,2025-03-01,2025-03,Black Crab
R33573,15715,516,4.0,2025-03-01,2025-03,Vacation
R33574,16018,3232,4.0,2025-03-01,2025-03,Mr. Nobody
R33575,16810,4178,3.5,2025-03-01,2025-03,Spartacus
R33576,15944,504,4.5,2025-03-01,2025-03,Indiana Jones and the Temple of Doom
R33577,16682,2663,2.5,2025-03-01,2025-03,Escape Room
R33578,16362,2418,4.0,2025-03-01,2025-03,In the Heart of the Sea
R33579,16862,2176,4.0,2025-03-01,2025-03,Jumanji
R33580,15929,3844,4.5,2025-03-01,2025-03,Rudy
R33581,15489,866,4.5,2025-03-01,2025-03,Flushed Away
R33582,15726,2878,5.0,2025-03-01,2025-03,Bad Times at the El Royale
R33583,15763,1629,3.5,2025-03-01,2025-03,Pineapple Express
R33584,15867,2549,2.5,2025-03-01,2025-03,Creature from the Black Lagoon
R33585,16897,234,5.0,2025-03-01,2025-03,Dune
R33586,16421,1262,4.0,2025-03-01,2025-03,Miracle
R33587,16406,2729,3.5,2025-03-01,2025-03,Slither
R33588,15179,4025,5.0,2025-03-01,2025-03,Sharper
R33589,15975,2691,2.0,2025-03-01,2025-03,Shaun of the Dead
R33590,16552,721,4.0,2025-03-01,2025-03,Mission: Impossible II
R33591,16790,3844,5.0,2025-03-01,2025-03,Rudy
R33592,15832,3640,5.0,2025-03-01,2025-03,The Giver
R33593,15731,1012,5.0,2025-03-01,2025-03,Epic Tales
R33594,16955,4063,4.5,2025-03-01,2025-03,John Wick: Chapter 2
R33595,16190,3410,5.0,2025-03-01,2025-03,Star Wars: Episode I - The Phantom Menace
R33596,16535,823,3.5,2025-03-01,2025-03,Ice Age
R33597,15726,671,4.0,2025-03-01,2025-03,Lightyear
R33598,16265,4214,2.5,2025-03-01,2025-03,The Monuments Men
R33599,16655,526,4.0,2025-03-01,2025-03,Disenchanted
R33600,16593,3298,4.0,2025-03-01,2025-03,Remember Me
R33601,16671,3778,4.5,2025-03-01,2025-03,The Replacements
R33602,16629,3232,4.0,2025-03-01,2025-03,Mr. Nobody
R33603,15917,2322,4.5,2025-03-01,2025-03,Monster Hunter
R33604,16362,1054,4.5,2025-03-01,2025-03,The Witcher: Nightmare of the Wolf
R33605,15662,2320,4.5,2025-03-01,2025-03,Stairway to Heaven
R33606,16696,525,5.0,2025-03-01,2025-03,The Revenant
R33607,15851,1152,3.5,2025-03-01,2025-03,Corsage
R33608,15074,2921,4.5,2025-03-01,2025-03,Malignant
R33609,16501,3988,0.0,2025-03-01,2025-03,Emily the Criminal
R33610,16613,3738,5.0,2025-03-01,2025-03,Jerry Maguire
R33611,16001,224,4.0,2025-03-01,2025-03,Star Wars: Episode V - The Empire Strikes Back
R33612,15588,2663,3.0,2025-03-01,2025-03,Escape Room
R33613,15274,3166,4.0,2025-03-01,2025-03,Marriage Story
R33614,15829,3499,5.0,2025-03-01,2025-03,Godzilla vs. Kong
R33615,16394,2503,4.5,2025-03-01,2025-03,Selma
R33616,15935,691,4.0,2025-03-01,2025-03,Superman
R33617,15942,3232,4.5,2025-03-01,2025-03,Mr. Nobody
R33618,15356,2447,1.5,2025-03-01,2025-03,Gandhi
R33619,15107,183,4.5,2025-03-01,2025-03,Goldfinger
R33620,16195,3061,5.0,2025-03-01,2025-03,Cast Away
R33621,16496,1963,4.5,2025-03-01,2025-03,Asterix and Obelix vs. Caesar
R33622,15898,4105,4.0,2025-03-01,2025-03,Full Metal Jacket
R33623,15941,1668,4.5,2025-03-01,2025-03,Bad Boys
R33624,15979,2608,3.0,2025-03-01,2025-03,Scream 2
R33625,15217,2247,3.0,2025-03-01,2025-03,What Happened to Monday
R33626,16369,1353,4.5,2025-03-01,2025-03,No Country for Old Men
R33627,16752,3224,4.0,2025-03-01,2025-03,Ghost
R33628,16797,472,3.0,2025-03-01,2025-03,The Bad Guys
R33629,16595,1732,5.0,2025-03-01,2025-03,Beauty and the Beast
R33630,16835,1609,4.0,2025-03-01,2025-03,The Untouchables
R33631,15531,3974,4.5,2025-03-01,2025-03,John Wick
R33632,15588,2287,4.5,2025-03-01,2025-03,Thor: The Dark World
R33633,16005,2323,4.5,2025-03-01,2025-03,Meet Cute
R33634,15799,3409,4.0,2025-03-01,2025-03,Divergent
R33635,16856,2778,4.5,2025-03-01,2025-03,Last Seen Alive
R33636,15063,1484,4.0,2025-03-01,2025-03,The Guilty
R33637,16424,3742,2.0,2025-03-01,2025-03,Creed II
R33638,15558,303,3.5,2025-03-01,2025-03,The New Mutants
R33639,15608,1597,3.5,2025-03-01,2025-03,22 Jump Street
R33640,16755,1422,4.0,2025-03-01,2025-03,21 Jump Street
R33641,16154,2604,2.5,2025-03-01,2025-03,Martyrs
R33642,16641,48,4.0,2025-03-01,2025-03,The Matrix
R33643,15830,3172,4.5,2025-03-01,2025-03,The Little Mermaid
R33644,16513,1418,3.5,2025-03-01,2025-03,Lou
R33645,16412,1945,2.0,2025-03-01,2025-03,Meet the Robinsons
R33646,15452,217,2.5,2025-03-01,2025-03,Thunderball
R33647,15523,3644,4.0,2025-03-01,2025-03,Transformers: Dark of the Moon
R33648,15979,1314,4.5,2025-03-01,2025-03,All the Money in the World
R33649,15733,4031,5.0,2025-03-01,2025-03,The Little Things
R33650,16130,950,4.5,2025-03-01,2025-03,The Secret World of Arrietty
R33651,16265,420,2.0,2025-03-01,2025-03,Gladiator
R33652,16674,3742,4.0,2025-03-01,2025-03,Creed II
R33653,15735,3900,4.0,2025-03-01,2025-03,The Wizard
R33654,16706,3912,3.5,2025-03-01,2025-03,Searching for Bobby Fischer
R33655,16605,3795,2.5,2025-03-01,2025-03,The Survivor
R33656,16776,1170,3.0,2025-03-01,2025-03,The Assassination of Jesse James by the Coward Robert Ford
R33657,15126,3578,5.0,2025-03-01,2025-03,Battleship
R33658,15347,3184,4.0,2025-03-01,2025-03,She's All That
R33659,15228,1531,4.0,2025-03-01,2025-03,Man on Fire
R33660,15077,1529,3.5,2025-03-01,2025-03,Game Night
R33661,16989,329,4.5,2025-03-01,2025-03,The Old Guard
R33662,16092,1484,4.0,2025-03-01,2025-03,The Guilty
R33663,15353,1277,5.0,2025-03-01,2025-03,Benediction
R33664,15274,1039,3.0,2025-03-01,2025-03,Bambi
R33665,15063,17,4.0,2025-03-01,2025-03,Black Adam
R33666,16398,105,4.5,2025-03-01,2025-03,The Dark Knight Rises
R33667,16779,1529,5.0,2025-03-01,2025-03,Game Night
R33668,15727,1597,4.0,2025-03-01,2025-03,22 Jump Street
R33669,16618,1414,2.5,2025-03-01,2025-03,Batman Begins
R33670,15666,118,3.0,2025-03-01,2025-03,Red Sparrow
R33671,16215,1292,4.5,2025-03-01,2025-03,Men of Honor
R33672,15285,1227,4.5,2025-03-01,2025-03,The Lost City of Z
R33673,16275,3897,4.5,2025-03-01,2025-03,Radio
R33674,16321,3974,3.5,2025-03-01,2025-03,John Wick
R33675,16349,3532,4.0,2025-03-01,2025-03,Gravity
R33676,15098,3999,4.5,2025-03-01,2025-03,Fifty Shades of Grey
R33677,16613,1185,3.5,2025-03-01,2025-03,The Highwaymen
